transactionHash,blockNumber,timestamp,position,isError,callingFunction_internal,callingFunction_normal,callReward,rewardCount,transactionFee,coinbase_transfer,total_miner_reward,flashbots,ethPrice,revenue_eth,revenue_dollar
0x36e22f5c9487299304c2027e4cd47fa6a32b4896c6cafb9fc3586141757ffaf1,13159552,1630763187,352,None,0x88c2a0bf,0x01000000,240000000000000000,10,123230877436361206,0,0,False,3887.698166445348,0.11676912256363879,453.9631036880906
0x4e6c074df5c06b688c5590ff36e9d32de8af5d34e665d3344be3207fb7a1ee2a,13240418,1631843722,3,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,12681187625652784,0,0,False,3392.7420314805504,0.027318812374347218,92.68568299257878
0xd98a7f951b2909113ba2d7df43c031691f0508bff8fcf71dc5bf1f8da9498123,14555826,1649564849,3,None,0x88c2a0bf,0x00011ea8,16000000000000000,1,6497717796643860,8304000000000000,8304000000000000,True,3206.745171433874,0.0011982822033561394,3.8425856696274434
0x617d4b89c72818079236cc99632646e3a9bfa53d32ff3b69dc8e0ce8015bff41,13632447,1637145539,0,None,0x88c2a0bf,0x00011e8b,40000000000000000,1,32927935684774210,3400000000000000,3400000000000000,True,4290.99180959213,0.003672064315225793,15.756797900929412
0x90f6b9a13d238a86d2872e4a197ced617152fe8bac10f0e15823a6aabc75e57a,13427597,1634368034,29,None,0x88c2a0bf,0x00011346,40000000000000000,1,18323649180608148,17480000000000000,17480000000000000,True,3833.8378405207486,0.0041963508193918544,16.08812856348474
0xba441c21cc681f25fe02067cdffae90fb268c4413d88caa448b768d359a9b932,13112984,1630141946,2,None,0x88c2a0bf,0xc0bcfd4c,144000000000000000,6,70800849118956208,46116576000000000,46116576000000000,True,3242.2561046854644,0.027082574881043785,87.80864373866542
0x6e17eb6f8542965541362ac7bb6f7c57e59aef9f2adf7765548d833608fe5e4f,13729045,1638471769,2,None,0x88c2a0bf,0x0001080d,32000000000000000,1,25271162012623706,3872000000000000,3872000000000000,True,4519.023965964112,0.0028568379873762967,12.910119331830163
0x3ee2eb3a6578375c1a3d6fcc264697871561f561b0469bc4ab43adbcb6a45549,13079759,1629697372,259,None,0x88c2a0bf,0x21010000,112000000000000000,7,51572312612452545,0,0,False,3318.3887228031513,0.06042768738754746,200.52255637191172
0x9d10ba4a56b710466aeaa079c911f668444f79609bde86df9065ced5908568c9,13678100,1637769457,145,None,0x88c2a0bf,0x0101010e,32000000000000000,1,31437548466649920,0,0,False,4265.955467580719,0.0005624515333500779,2.3993931939439244
0xdea42da856951cce73a77307f2c2bcb47816d4c9ed13f1ad2b94b7caea1669f8,13258467,1632084837,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,13214350132176681,13661560000000000,13661560000000000,True,3315.335727062075,0.013124089867823322,43.51076402396804
0x5b37df1cfb9e56362e2777ebbb7bd7d0d29538f0183da357e4346d2e3dd7ca08,13188132,1631144351,6,None,0x88c2a0bf,0x5583fe24,40000000000000000,1,32919659313461645,0,6583951722031911,True,3493.1968871194176,0.007080340686538358,24.733024045960754
0x03aca12d52c400a1aecb28aabc48135fe9a18a01a1584fcb255ad5cbd18eb333,13694071,1637988737,7,None,0x88c2a0bf,0x00011046,32000000000000000,1,26806666481130754,0,0,False,4080.0688248969946,0.0051933335188692475,21.189158187631026
0x976632e134c581361c5436cee21330d998ec4da7d0e827271c192dc169f4d332,13065743,1629509600,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,5867516537489925,0,558085000253675,True,3234.9692877259763,0.010132483462510077,32.77827280961146
0x0651c7103b6e7edfd4272100bd99f884f0bf2c88a81dfad817dead765b4cadd6,13360388,1633455006,1,None,0x88c2a0bf,0x00011174,40000000000000000,1,24541492334900086,9240000000000000,9240000000000000,True,3522.7604106375998,0.0062185076650999125,21.90631261586043
0x0ffcc94b22fdce5abd806078f7a0a420fa9c782940a106474cbb5f74352afb1c,13505383,1635419477,2,None,0x88c2a0bf,0x00010ae9,40000000000000000,1,27908694619629915,4960000000000000,4960000000000000,True,4275.237414049306,0.007131305380370086,30.488023573169308
0x0aa4374436e82fc2962276a1c7258fe57e55a9348cf97a613f8a33275348c9f4,13429167,1634388953,4,None,0x88c2a0bf,0x00011ea8,40000000000000000,1,14219046353037952,21480000000000000,21480000000000000,True,3833.8378405207486,0.00430095364696205,16.489158842048823
0x80d5cc4a62ee71c2468c6fea903402482a92f9007e51f428cb821a2cf4969408,13264013,1632159433,2,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,33452734337791335,3341400000000000,3341400000000000,True,2965.6921858020946,0.0032058656622086664,9.5076107431435
0xed02a271ebd5001ae516413705f828a2cfaf4a9ef74e0d5dfc482b89a875361a,13529025,1635740153,0,None,0x88c2a0bf,0x0001044d,40000000000000000,1,31902688698287992,6800000000000000,6800000000000000,True,4335.73086297465,0.0012973113017120059,5.624792649718562
0x51978d4b4dbe9fcdc8942d3d023d9bdbe1d409a4a030c3adc0c1a0aecd1f415a,13366995,1633544468,1,None,0x88c2a0bf,0x00011b0e,40000000000000000,1,38055238242595743,1000000000000000,1000000000000000,True,3585.2083139079473,0.0009447617574042536,3.3871677073080133
0x285796f16ff5cff56535de12296029a411b4a648f6568810c70806013ad4c36b,13573842,1636347944,4,None,0x88c2a0bf,0x00011110,40000000000000000,1,23623364230976406,0,0,False,4811.218540196023,0.016376635769023592,78.79157363796367
0x07ba03d0107754080ca46c3a69ea0d28bd1bafe6aac88fdb99858f889272e1fd,13243728,1631888896,2,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,12213363713628177,0,0,False,3392.7420314805504,0.027786636286371826,94.27288884223633
0x83d3fa520e8579f73ca21d8a65e5ca9ca4f1c19ee061d01a54f4ca5036478f35,13422638,1634300899,2,None,0x88c2a0bf,0x0001080f,40000000000000000,1,27974598095477440,5680000000000000,5680000000000000,True,3861.6928663869694,0.006345401904522562,24.50399326905307
0x620276cdd306fce799ff2dba8fdc4e0d77e7843ef3bc2fa2fbb3caf525143beb,13159925,1630768268,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,28442109140026704,0,0,False,3887.698166445348,0.011557890859973295,44.933591104293626
0xa2bc37fe9374f9604b2206f16215e921ea32c0a16d9f69757c1ca6755e53881b,13132652,1630403830,106,None,0x88c2a0bf,0x01000000,48000000000000000,2,29553280301831065,0,0,False,3426.175586458122,0.018446719698168936,63.20170068010254
0x83227fdb7f253efe047ffbb32a12d96c616213acf32ed3fb6d53cd8feae2aa12,13017373,1628864918,72,None,0x88c2a0bf,0x21010000,16000000000000000,1,15751505801802674,0,0,False,3311.616306656576,0.000248494198197325,0.8229174388598126
0x7ff7763b6b7147fedf03507b5838602087058bd91575399e9d57b01ddad5b6ca,14756506,1652294573,3,None,0x88c2a0bf,0x13c9b33a,64000000000000000,1,29438331477387264,15744000000000000,15744000000000000,True,2080.3021859743744,0.018817668522612734,39.14643696253245
0x96e992a7cb1b300fd0dbfc64f434f2397c730d2e428dc0fa41fe5b7eab082591,13684695,1637859871,14,None,0x88c2a0bf,0x00011048,32000000000000000,1,31786404278110564,288000000000000,288000000000000,True,4519.946892871215,-7.440427811056591e-05,-0.33630338566217816
0xef947451d4fc6844c6639d014619f847d3117aa8646c0ab831d6f073fd533401,13269345,1632230005,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,11666437381109880,0,909714290650530,True,2756.4092606341155,0.02833356261889012,78.09889438946533
0x687f2be88c03f1b539139c131120dd231355147321fad9ae588d3aabc9157baa,13161095,1630783000,0,None,0x88c2a0bf,0x96bc3e6f,80000000000000000,2,39102478645568145,0,1019121400463237,True,3887.698166445348,0.04089752135443186,158.9972187817842
0x5b14ecf07c2e64a6d9907b5ba78248d0543d00a72974fb03af70cfcb149bd9b8,13436106,1634482809,0,None,0x88c2a0bf,0x00011ea8,40000000000000000,1,14234734491636150,18800000000000000,18800000000000000,True,3845.909072752931,0.006965265508363849,26.787777812749585
0xc73b2ef9f8802667d7214a11d73c7a3ce44c50d100277180521f6d0e6543c88f,14048355,1642760310,46,None,0x88c2a0bf,0x00011e99,40000000000000000,1,28697186735829682,7840000000000000,7840000000000000,True,2559.422870513067,0.0034628132641703196,8.862803464633524
0x315cec8d36862d5c28c15a7c70ccca4b9972a1c58ba5e55e282e52db4bcf1160,13214873,1631502147,483,None,0x88c2a0bf,0x01000000,40000000000000000,1,25255518236793671,0,0,False,3287.6295559311984,0.014744481763206328,48.47439403160568
0xa7f0d5a570bc19ce48dec501c19a696094da3d53c9fc7373d7a2b4a0f39c3b2f,13223940,1631623402,157,None,0x88c2a0bf,0x01000000,40000000000000000,1,10927319707806640,0,0,False,3425.5491366091064,0.029072680292193363,99.58989487383556
0x0c0845c75d4e76ca86c78fff935e164ff7dfbc04af4796ac9ff02fe0f50d1149,13279954,1632372997,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,14577778263470775,0,1755997757324625,True,3156.2551768026597,0.025422221736529225,80.23901896174547
0x9a31f928147be9112cad3b74276169e7cff7a2eec6b8b236c176df2b68c0e095,13440601,1634543771,0,None,0x88c2a0bf,0x00011b9f,40000000000000000,1,11835888685631505,0,0,False,3748.748894483623,0.028164111314368495,105.5801811538526
0x7fabd1d3ff0e573eadd270ed1be8d3296442bfd795da7d883e7b0c2a87b5aff8,13139334,1630493399,1,None,0x88c2a0bf,0xc0bcfd4c,24000000000000000,1,16792765317932166,5369616000000000,5369616000000000,True,3827.122924445459,0.0018376186820678363,7.032792584531068
0x0090c5d1bf0fe3f199636574aca97b86fd90bd6ec0c9e0dcad485fa795da7ab2,13348896,1633299780,1,None,0x88c2a0bf,0x00010ca1,40000000000000000,1,18588898505961418,11960000000000000,11960000000000000,True,3427.4301334200054,0.009451101494038586,32.392990054678684
0x2b911901042ffebfc6e9c834902a179cd5ee7d21621dbf791d728023219e5009,14456088,1648219973,3,None,0x88c2a0bf,0x00011e46,24000000000000000,1,19053224347561746,2760000000000000,2760000000000000,True,3100.1842087060545,0.002186775652438257,6.779407345671963
0x7996c728e308bb53b4282559f0941ebc189f9a289e7a178d84762f92f1ad05ef,13210818,1631448010,2,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,14362277496477456,14101800000000000,14101800000000000,True,3412.109186895813,0.011535922503522545,39.36182715358742
0x230586e99bcec40dede21b7e9d306daa9add6c7d9878da6590ce0cbbd612f71d,14496681,1648766536,0,None,0x88c2a0bf,0x00011250,32000000000000000,1,14422044767337144,15904000000000000,15904000000000000,True,3277.57897814704,0.0016739552326628555,5.486520480935012
0xe98d7462e203e854d79823eafd4d84d699b35e5c835ed10f0bf7ea53ef18ac18,13021694,1628923078,2,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,10847965468973565,3246704000000000,3246704000000000,True,3267.0716735581755,0.0019053305310264361,6.224851406682026
0xc34687418e0a6905f24afd5acef3d1802660b4dd8ac16ce87f90866016746963,13110249,1630104637,3,None,0x88c2a0bf,0xc0bcfd4c,216000000000000000,9,106252091466927476,0,0,False,3272.4202372498075,0.10974790853307252,359.14127687946734
0xf3032d287e631c0bd634ad3c8a417283565f8642dde17b2962f557b9ac5ce318,13192628,1631205353,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,24475653538074769,0,511618000000000,True,3435.3967512891218,0.015524346461925232,53.33228940118472
0x6fdc7e40414b6df2e93a5492b3d24ec9b4211aaa7dc22666a611cb191fe736a9,13030542,1629040770,1,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9791000776454040,0,0,False,3313.7358254630212,0.006208999223545961,20.574983167336335
0x6d4fd1bdf8323d10936a18819566150c3fcbb10f5d7f0b9d2f998f62e972187e,13039510,1629159746,105,None,0x88c2a0bf,0x21010000,16000000000000000,1,8092657607091582,0,0,False,3015.3646782278192,0.007907342392908419,23.84352095022949
0x87b4b125f27c8360ad4f366c0ae081ffc79d2607cae01f9b6c2484fc3e0cef6e,13048110,1629274638,17,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,10446571937033564,3499552000000000,3499552000000000,True,3022.7731297626406,0.002053876062966437,6.208401374997626
0x3300a2935f57287bb2addea8ad5dc610be0d7689a51bd9d68be7e550d71a61dd,13213886,1631488587,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,13308600081952980,13613520000000000,13613520000000000,True,3412.109186895813,0.013077879918047021,44.6231542134885
0x219c8819a87be3702f0c2eb92103e8a8eb9933f9acc250a4c9dd32f57d47e3e6,13196755,1631260103,105,None,0x88c2a0bf,0x01000000,40000000000000000,1,22998879197161725,0,0,False,3205.1171776011956,0.017001120802838277,54.49058432364999
0xda7e7e7f81e972c1e196c061ea245ad12d99673aa7c0e85ee7136eb35791cb32,13428472,1634379906,3,None,0x88c2a0bf,0x00011ea7,40000000000000000,1,14232355055941115,20120000000000000,20120000000000000,True,3833.8378405207486,0.005647644944058887,21.652154896358645
0x912109ec0d520481e63dac9c2a068798ad6dcd32b77c73b7943b14ffa1448bbb,13680372,1637800318,5,None,0x88c2a0bf,0x000104de,32000000000000000,1,28791815748078120,1472000000000000,1472000000000000,True,4519.946892871215,0.001736184251921882,7.847460614926245
0xe8ec3c59538896f2d4c1929bd34d04f13517c37dcaccc63797b8cdfb3fbf96c6,13792604,1639342078,0,None,0x88c2a0bf,0x0101011c,32000000000000000,1,22830459938822668,0,0,False,4140.718204916395,0.009169540061177334,37.96848146202718
0xbbd9a88f2593e92831712bd4ae3286cc0993ceaaa1cecc04a63e483211788c10,13358415,1633427938,0,None,0x88c2a0bf,0x00011ea0,40000000000000000,1,14631225357387096,16800000000000000,16800000000000000,True,3522.7604106375998,0.008568774642612905,30.18574007867209
0xff5a4ea02cbcbccfdf79273c476922a11856068db8b2579487771e916f28b07e,13072592,1629601709,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,7460459210294256,0,0,False,3243.0978995017845,0.008539540789705743,27.694566797804505
0xf5b14b7c25db5ca0346d3298404eb6b31b91696299d106eca5be24a4ebd56036,13010138,1628768458,208,None,0x88c2a0bf,0x21010000,16000000000000000,1,8470677800040696,0,0,False,3040.91045162258,0.007529322199959304,22.895994571490164
0xd62241cec236aa85779e8b0a8c2a9a0b2f769f114cd6ef8082e3d85a27d8a7f1,13440300,1634539595,10,None,0x88c2a0bf,0x00011e87,40000000000000000,1,15291676695386340,0,0,False,3748.748894483623,0.02470832330461366,92.6252996727144
0x514f88f4e443400e824775ac2549775953d121b426a73c5cfabef034d0526897,13668055,1637632040,0,None,0x88c2a0bf,0x01010110,32000000000000000,1,29544404926156638,0,0,True,4346.716812707214,0.00245559507384336,10.673776392675943
0xb9ce052418e8e44d93eb7056b9a6b7940bccba097245a64d2cba1806da5ad4df,13058121,1629407583,0,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9373701166311220,4175360000000000,4175360000000000,True,3175.9473589168465,0.00245093883368878,7.784052715720617
0xfc5f07a9594ff59668ecdfb9e21393f2447f130111ed8ac38178ee69200ba995,13248582,1631953756,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,14782896008616096,0,0,False,3428.2485711141644,0.025217103991383903,86.45050072609916
0x31602367809eb4d66d7139e23e0093884b6fe3864fa3b808b4e56bd5d62d99bb,13060391,1629438559,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,5111423818406001,0,737739493607772,True,3275.8744596305423,0.010888576181593999,35.66960861502523
0x5367fda4d8cd55e1b02eb30b6c72e2399d2c9cc66f584fbb0b3141fe7867459c,13059353,1629424900,5,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9004497623083795,2344576000000000,2344576000000000,True,3275.8744596305423,0.004650926376916205,15.23585093176181
0xf7c17a9b4e85588d0dc72f466336dae17a2ea82b0ff97b11f58aaaba2b1affba,14990933,1655644043,78,None,0x88c2a0bf,0x13c9b33a,16000000000000000,1,5654322488729538,0,0,False,1126.3433621573784,0.010345677511270461,11.65278519184035
0x3b63b24fff399586e60db0a8473106c632ae74bb34debd2851addcfa9230a643,13164800,1630832695,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,21864188070657900,0,510840000000000,True,3949.6718922059836,0.0181358119293421,71.63050661965647
0x0dbc0bed9a2aeb7a785929043f8579a85551146c9029d1f745883699d319ad7c,13071022,1629580968,0,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,10793973692370300,0,0,False,3234.9692877259763,0.0052060263076297,16.841335216275546
0x3f0d541ec2b4852cc9b7030704915f30ba4f71c92b3d4e97f2222e93943d2bde,13376790,1633677270,2,None,0x88c2a0bf,0x0001037b,40000000000000000,1,26464727522957199,8000000000000000,8000000000000000,True,3561.453938707973,0.005535272477042802,19.713617965185925
0xbe5c7dd1d3398e9e9f38dc5876ad942b0e00f3dc57cd3f402ca3154e907b852d,14702783,1651555645,1,None,0x88c2a0bf,0x13c9b33a,24000000000000000,1,13662789474678832,0,0,False,2785.831891742651,0.010337210525321168,28.79773075309751
0x29961d2dce53a4f2818e09530c81eaf0ae3f96ed6dd4199e3063df786b6a1108,13013662,1628815352,6,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,12397335882744294,2270736000000000,2270736000000000,True,3311.616306656576,0.001331928117255707,4.410834872398391
0xc488131a7d6c6bdf4769c94a9bbba920ee9fca28c0dcfe7ca28e195f92cd34e1,13220141,1631572936,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,13566981763145556,0,0,False,3287.6295559311984,0.026433018236854445,86.90197200795104
0x91c4f5647917ef1293e5c3076d92cab76541652cc222418c5758519b52f67a35,13206052,1631384280,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,9589509650624544,16726480000000000,16726480000000000,True,3261.8514129460677,0.013684010349375459,44.63520849287895
0x503ea31726760054411c35b28414841de23fd3f4f243cb0081a725cc3d906def,13070837,1629578574,0,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,8227746111728768,0,0,False,3234.9692877259763,0.007772253888271232,25.14300262496624
0xba03352c6dca064ff5a63fd8edf7f99bf03dc001f17b432825862951a939b354,14677041,1651205881,0,None,0x88c2a0bf,0xed3dae64,24000000000000000,1,11956573581876792,0,0,False,2814.766209310051,0.012043426418123209,33.89942972604519
0x10e334277f3cb1c38a203937b7ddb340f46eefd57d175115b5a7941f2dd81ec0,13362438,1633483490,3,None,0x88c2a0bf,0x00011e94,40000000000000000,1,26368329955129455,8280000000000000,8280000000000000,True,3585.2083139079473,0.005351670044870544,19.186851938161993
0x31db0c7f2abf76f49fe21abfa841b27ecb496b5ca19b4bbc0dbb54805a414bfe,13175367,1630973596,2,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,21682257001544906,9160320000000000,9160320000000000,True,3432.079160627526,0.009157422998455098,31.429000638048976
0xe2bfe805e0767d366f2c4ee236e596ef5fb434c6ee80361c3b478d4e6cb453c8,13864115,1640298242,0,None,0x88c2a0bf,0x000113df,32000000000000000,1,16450664646521972,0,0,False,4096.466944697206,0.015549335353478029,63.697338287534386
0x20a117fa1e2324bc2e00b70ea32fed38b771effaea278f1cd08c6c7328ed66ce,14590799,1650037235,0,None,0x88c2a0bf,0x0101011c,16000000000000000,1,12065657813040579,0,255207,True,3036.038745509828,0.0039343421869594206,11.944815317702673
0xa0d25f288eb93d071d69e2f0b97c3e664a01d8702eb0878031fd2e438c35cf83,14485103,1648610017,0,None,0x88c2a0bf,0x0101010a,24000000000000000,1,8102332149697368,0,827100003928374,True,3380.4465381147397,0.01589766785030263,53.74121624865352
0x48cab105c9466faf5f674b00e1bdc13921c63b218df2baf934dedf2c3360a871,13146132,1630583737,5,None,0x88c2a0bf,0xc0bcfd4c,240000000000000000,10,125480818798119160,85890960000000000,85890960000000000,True,3792.9801214476925,0.028628221201880813,108.58627393114129
0xea701900a5020675b4cef5a4955b1eda9396fcad79716d8f637a77e81b92a43f,14475457,1648481404,0,None,0x88c2a0bf,0x01010104,24000000000000000,1,27013304397567680,0,757015720862464,True,3322.4436088737966,-0.003013304397567678,-10.011533937290038
0xfee5ad049e8f0f8aaa380a156356cd78b88bf4bd680c55648680afd77e3cf5ad,13273663,1632287984,0,None,0x88c2a0bf,0x000108e8,40000000000000000,1,13835363237446564,22000000000000000,22000000000000000,True,3067.420096426366,0.004164636762553436,12.77469049977245
0x9050795d2c350e9d77229c8827556b45f26837bd845060fddbe440fa85c8c1fe,13016857,1628858461,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9903226253091985,3841808000000000,3841808000000000,True,3311.616306656576,0.002254965746908016,7.467581338412612
0xf86dcfc0b24ca75447e79f118e859acc0e481eb998ed1a6c90bc3856d7181319,13012537,1628800081,69,None,0x88c2a0bf,0x21010000,16000000000000000,1,15686305791627520,0,0,False,3040.91045162258,0.00031369420837247877,0.953915996853342
0xa09ca2f082d4e9a23da16fae49b3e00cb10fc702251cf4d8d7d0ab3965df6812,13427205,1634363099,2,None,0x88c2a0bf,0x00010f28,40000000000000000,1,22463316166801730,13160000000000000,13160000000000000,True,3833.8378405207486,0.004376683833198272,16.779496095710936
0x8d06a6a810804f4da5b9e62c064c353968b4b45b907e60fbb6e6c282b9882806,13678513,1637774901,0,None,0x88c2a0bf,0x0101011a,32000000000000000,1,28597151612053024,0,0,True,4265.955467580719,0.0034028483879469766,14.516399685910642
0x1796f0c2d0e5375840430291bbdb201f274ecd6370ac036d9d58b1cf369fc229,13030620,1629041638,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,8133443163598280,0,0,False,3313.7358254630212,0.00786655683640172,26.06769121182543
0xafd6bd6d1730408d16b52dc3f35ca49cfe951cbf7636f8ee1465e4d177b7fd13,13391087,1633871746,0,None,0x88c2a0bf,0x00010383,40000000000000000,1,16481334513095120,18000000000000000,18000000000000000,True,3418.7108609909533,0.0055186654869048835,18.86672163825765
0x7df8f968807b601cc0ed10ec7638006e67943e0a1cab64f83da7af45a30adff2,14047960,1642755097,1,None,0x88c2a0bf,0xd4730dad,40000000000000000,1,34830356598585768,0,9713854666315272,True,2559.422870513067,0.00516964340141423,13.231303553976545
0x2aac9c8287daa11f3104e16b1890875c717c4652cda126f36b1feeac2976b154,14564661,1649683786,2,None,0x88c2a0bf,0x00021eb1,48000000000000000,2,16684918446267708,26832000000000000,26832000000000000,True,2982.7797898455988,0.004483081553732289,13.372045054702278
0xfd930d4154ff5da9771f566c3f858b00efaee20883dffef7425300f0e9c925dd,14698406,1651496537,12,None,0x88c2a0bf,0x13c9b33a,24000000000000000,1,21348306419739245,1248000000000000,1248000000000000,True,2859.407100357033,0.0014036935802607562,4.0137313901231915
0xb0f1788d7cef326549864aef198163c584e0bdfeb29c27b103ecd63f075c5063,13162074,1630796607,2,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,23137784282140044,8432680000000000,8432680000000000,True,3887.698166445348,0.008429535717859956,32.77149055430972
0xa8b7b76f773e80762067bcd496bdf1f248780a52ab7230eb32089fce1fefb11e,13359193,1633438344,2,None,0x88c2a0bf,0x00010d05,40000000000000000,1,22553610467959305,10720000000000000,10720000000000000,True,3522.7604106375998,0.0067263895320406955,23.69545875000013
0xdf69d08ad8e23a61f2a2c65f884c78cb78283ca674fbe2352fff521fc9223385,13221560,1631592238,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,11074255291506990,0,0,False,3425.5491366091064,0.02892574470849301,99.08655981195366
0x1d1b3a20d78fd3185511a8f6357a9b720a40dc216d4deae28576b680ce509a67,13591542,1636587969,2,None,0x88c2a0bf,0x000111b9,40000000000000000,1,37288557555142646,1560000000000000,1560000000000000,True,4606.572080283824,0.0011514424448573538,5.304202618533632
0xf91e1521910cbb5019372055db730f543892bf49434c87319c9dbdbbd9b46c1b,14347773,1646763880,6,None,0x88c2a0bf,0x00011b74,24000000000000000,1,5470026347665924,16632000000000000,16632000000000000,True,2580.8741063045354,0.0018979736523340764,4.898431053757264
0x572c6c9782911c4ee3e6b914a9a45220a5a45ce322b9d6e5d32b4eb3094f9954,13421922,1634291134,1,None,0x88c2a0bf,0x00011df2,40000000000000000,1,30131522304179940,0,0,False,3861.6928663869694,0.009868477695820062,38.10902992004725
0xed3e13d199aad3d6330f6b3a3f37604259e05e520c7ab2f2b18464868f431ee2,14991188,1655648158,7,None,0x88c2a0bf,0x13c9b33a,16000000000000000,1,5595827291692680,0,0,False,1126.3433621573784,0.01040417270830732,11.718670868740904
0xfcb005a66b8c7b0ad3fa958dfa82932247d9287abd2e8cb4d5a823584847be8f,13765460,1638975720,10,None,0x88c2a0bf,0x00011b3e,32000000000000000,1,21757169429054454,6976000000000000,6976000000000000,True,4423.419464205254,0.0032668305709455453,14.45056193378129
0x20e399348430011a4d2fa7c498a62f22fc3242cb3158a74d4b23cafe5513951a,13180187,1631038220,14,None,0x88c2a0bf,0x5583fe24,40000000000000000,1,40327201267568160,0,0,False,3432.079160627526,-0.00032720126756816126,-1.1229806517515974
0x02a5bfd5529a6bc1b41d50aebe2ffc281a7c5a1c2c489c33b53a955cf5ca06b4,13365177,1633520373,4,None,0x88c2a0bf,0x0001138a,40000000000000000,1,18071493971948920,12280000000000000,12280000000000000,True,3585.2083139079473,0.00964850602805108,34.591904028559675
0xede915514735583e70349d2a85e46dadac60519783b6f0f8cae85671be11860a,13234937,1631770975,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,15230523889939185,0,0,False,3569.1759729110972,0.024769476110060817,88.40661899362449
0x3ba320fffc4f0926a3a2e318cf9b9723cd5dbcf8f418310c87465345e5477013,13686002,1637877748,1,None,0x88c2a0bf,0x0101010d,32000000000000000,1,29351423764533485,0,0,True,4519.946892871215,0.0026485762354665175,11.971423926029425
0x979cfb4c14f4c3c995465b0e49f9aadc168c4062ce005292fe42c1591c499685,13411006,1634142007,3,None,0x88c2a0bf,0x0001064b,40000000000000000,1,18460809490200105,13400000000000000,13400000000000000,True,3591.5235728697526,0.008139190509799896,29.232094580024107
0x3006a71c42efab199ff97437f68d9ea0c7aea2958e0d2f738575f1a0ab50bde9,13060058,1629434472,82,None,0x88c2a0bf,0x21010000,16000000000000000,1,8689682600095360,0,0,False,3275.8744596305423,0.007310317399904641,23.947682062140366
0xeb5cf5cd27ceb9abeea9c84d03dd0887e54d90072d50bf3c0071990a465470ac,13069369,1629558753,1,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9073859985341844,4364240000000000,4364240000000000,True,3234.9692877259763,0.0025619000146581555,8.287667865643861
0x3fd20dbc3102804cf20abaee87df90cd596249c084c2ddf5c81119bb4d18a9e2,13077140,1629662229,61,None,0x88c2a0bf,0x96bc3e6f,32000000000000000,2,18556183810831450,0,0,False,3243.0978995017845,0.013443816189168553,43.59961204438062
0xda58029e83da73647b213429fcf5266141ef88d43dadfb1143f470daf65c0ffd,13655324,1637458571,68,None,0x88c2a0bf,0x0101011c,32000000000000000,1,22283090600184548,0,0,False,4268.2918169963405,0.009716909399815454,41.474604877727124
0x044eba34fad76092cbfdb4e3aa097b9bd90fb92c6f024362ae17db7406d7097a,13256840,1632063984,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,14051777727046380,13234560000000000,13234560000000000,True,3315.335727062075,0.012713662272953622,42.150058755324366
0xb60fcb67ce78d82dff64076862a1b5fe272d4bc260799faf5272da355b691e72,13272567,1632273273,3,None,0x88c2a0bf,0x5583fe24,40000000000000000,1,37463741592124854,0,7922202126004176,True,3067.420096426366,0.002536258407875143,7.779770010046552
0xee48d78737d0dc720d4bb0b1ddfd3563ae35a76c16f21c4c3bb80f53945d4f19,13727314,1638447796,0,None,0x88c2a0bf,0x0101010d,32000000000000000,1,24458053343609175,0,0,True,4519.023965964112,0.007541946656390824,34.08223769025304
